🕘️更新时间,#genre#
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$订阅源
北京卫视,https://tv.iill.top/migu/bjws&token=7ce15d51da8e60be86cc1bde4d856274b2bd781528e9f64ff1d7d9370b9d7268$订阅源
北京卫视,http://3501776.xyz:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$订阅源
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$订阅源
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8$订阅源
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源
湖北卫视,http://go.bkpcp.top/mg/hubws
湖北卫视,http://m.061899.xyz/mg/hubws
湖北卫视,https://migu.188766.xyz/?migutoken=ca1b0033399881c43ba2adb250897839&id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&type=yy
湖北卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
湖北卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86%E5%8F%B0$订阅源
湖北卫视,http://k.061899.xyz/k.php?id=hubws$订阅源
湖北卫视,http://ott.mobaibox.com/PLTV/3/224/3221227479/index.m3u8$订阅源
湖北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226713/1.m3u8$订阅源
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8$订阅源
安徽卫视,http://115.52.127.45:880/CH024.m3u8
安徽卫视,http://m.061899.xyz/mg/ahws
安徽卫视,http://go.bkpcp.top/mg/ahws
安徽卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226664/1.m3u8$订阅源
安徽卫视,http://ott.mobaibox.com/PLTV/3/224/3221227558/index.m3u8$订阅源
安徽卫视,http://k.061899.xyz/k.php?id=ahws$订阅源
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$订阅源
安徽卫视,http://3501776.xyz:35455/itv/1000000005000265025.m3u8?cdn=ystenlive$订阅源
安徽卫视,http://lu.wqwqwq.sbs/itv/1000000005000265025.m3u8?cdn=ystenlive$订阅源
安徽卫视,https://hls-gateway.vpstv.net/streams/708868.m3u8$订阅源
重庆卫视,http://115.52.127.45:880/CH034.m3u8
重庆卫视,http://m.061899.xyz/mg/cqws
重庆卫视,http://go.bkpcp.top/mg/cqws
重庆卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226680/1.m3u8$订阅源
重庆卫视,http://k.061899.xyz/k.php?id=cqws$订阅源
重庆卫视,http://ott.mobaibox.com/PLTV/3/224/3221228133/index.m3u8$订阅源
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8$订阅源
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$订阅源
重庆卫视,http://3501776.xyz:35455/itv/1000000005000265017.m3u8?cdn=ystenlive$订阅源
东方卫视,http://go.bkpcp.top/mg/dfws
东方卫视,http://m.061899.xyz/mg/dfws
东方卫视,https://migu.188766.xyz/?migutoken=1d8b80576afb3ba7a25d2b7f57933c85&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy
东方卫视,http://iptv.cqshushu.com/migu.php?pid=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
东方卫视,http://k.061899.xyz/k.php?id=dfws$订阅源
东方卫视,http://ott.mobaibox.com/PLTV/3/224/3221227511/index.m3u8$订阅源
东方卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226734/1.m3u8$订阅源
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8$订阅源
东南卫视,http://m.061899.xyz/mg/dnws
东南卫视,http://go.bkpcp.top/mg/dnws
东南卫视,http://115.52.127.45:880/CH033.m3u8
东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86%E5%8F%B0$订阅源
东南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226675/1.m3u8$订阅源
东南卫视,http://k.061899.xyz/k.php?id=dnws$订阅源
东南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227670/index.m3u8$订阅源
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$订阅源
东南卫视,http://3501776.xyz:35455/itv/1000000005000265033.m3u8?cdn=ystenlive$订阅源
甘肃卫视,http://m.061899.xyz/mg/gsws
甘肃卫视,http://go.bkpcp.top/mg/gsws
甘肃卫视,http://115.52.127.45:880/CH041.m3u8
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$订阅源
甘肃卫视,https://iptv.catvod.com/live.php?id=%E7%94%98%E8%82%83%E5%8D%AB%E8%A7%86%E5%8F%B0$订阅源
甘肃卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226662/1.m3u8$订阅源
甘肃卫视,http://k.061899.xyz/k.php?id=gsws$订阅源
甘肃卫视,http://ott.mobaibox.com/PLTV/3/224/3221227568/index.m3u8$订阅源
广西卫视,http://go.bkpcp.top/mg/gxws
广西卫视,http://m.061899.xyz/mg/gxws
广西卫视,http://115.52.127.45:880/CH036.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$订阅源
广西卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E8%A5%BF%E5%8D%AB%E8%A7%86%E5%8F%B0$订阅源
广西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226681/1.m3u8$订阅源
广西卫视,http://k.061899.xyz/k.php?id=gxws$订阅源
广西卫视,http://ott.mobaibox.com/PLTV/3/224/3221228183/index.m3u8$订阅源
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8$订阅源
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8$订阅源
贵州卫视,http://m.061899.xyz/mg/gzws
贵州卫视,http://115.52.127.45:880/CH031.m3u8
贵州卫视,http://go.bkpcp.top/mg/gzws
贵州卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226676/1.m3u8$订阅源
贵州卫视,http://ott.mobaibox.com/PLTV/3/224/3221228136/index.m3u8$订阅源
贵州卫视,http://k.061899.xyz/k.php?id=gzws$订阅源
贵州卫视,http://lu.wqwqwq.sbs/itv/5000000004000025843.m3u8?cdn=bestzb$订阅源
贵州卫视,https://hls-gateway.vpstv.net/streams/708850.m3u8$订阅源
贵州卫视,https://zby.130519.xyz/PLTV/11/224/3221226173/index.m3u8$订阅源
海南卫视,http://m.061899.xyz/mg/hinws
海南卫视,http://go.bkpcp.top/mg/hinws
海南卫视,https://migu.188766.xyz/?migutoken=685e691eb86d047691ae87262e9dc757&id=hn_hnws&type=sz
海南卫视,https://migu.188766.xyz/?migutoken=9568699b4efd92f2aa1cf1e81271569a&id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86&type=yy
海南卫视,http://iptv.cqshushu.com/migu.php?pid=hn_hnws&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
海南卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
海南卫视,http://ott.mobaibox.com/PLTV/3/224/3221228139/index.m3u8$订阅源
海南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226683/1.m3u8$订阅源
海南卫视,http://k.061899.xyz/k.php?id=hinws$订阅源
海南卫视,http://lu.wqwqwq.sbs/itv/5000000004000006211.m3u8?cdn=bestzb$订阅源
河北卫视,http://m.061899.xyz/mg/hbws
河北卫视,http://lihetl.com:9527/rtp/232.0.0.64:8608
河北卫视,http://115.52.127.45:880/CH037.m3u8
河北卫视,http://go.bkpcp.top/mg/hbws
河北卫视,http://ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8$订阅源
河北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226684/1.m3u8$订阅源
河北卫视,http://k.061899.xyz/k.php?id=hbws$订阅源
河北卫视,https://zby.130519.xyz/PLTV/11/224/3221226107/index.m3u8$订阅源
河北卫视,http://iptv.huuc.edu.cn/hls/hebhd.m3u8$订阅源
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3d44740039027301acf8341d7361ab59$订阅源
江西卫视,http://go.bkpcp.top/mg/jxws
江西卫视,http://m.061899.xyz/mg/jxws
江西卫视,http://lihetl.com:9527/rtp/232.0.0.112:8606
江西卫视,http://115.52.127.45:880/CH026.m3u8
江西卫视,https://migu.188766.xyz/?migutoken=0e5b31fc301517f1aad3f40a3cabc820&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
江西卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
江西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226726/1.m3u8$订阅源
江西卫视,http://ott.mobaibox.com/PLTV/3/224/3221228109/index.m3u8$订阅源
江西卫视,http://k.061899.xyz/k.php?id=jxws$订阅源
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$订阅源
内蒙古卫视,http://go.bkpcp.top/mg/nmgws
内蒙古卫视,http://115.52.127.45:880/CH048.m3u8
内蒙古卫视,https://migu.188766.xyz/?migutoken=744d8cf3678c3ae4bfd36e6b9c40f815&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1
内蒙古卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
内蒙古卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226685/1.m3u8$订阅源
内蒙古卫视,http://ott.mobaibox.com/PLTV/3/224/3221227557/index.m3u8$订阅源
内蒙古卫视,http://k.061899.xyz/k.php?id=nmgws$订阅源
宁夏卫视,http://m.061899.xyz/mg/nxws
宁夏卫视,http://go.bkpcp.top/mg/nxws
宁夏卫视,http://115.52.127.45:880/CH042.m3u8
宁夏卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226691/1.m3u8$订阅源
宁夏卫视,http://k.061899.xyz/k.php?id=nxws$订阅源
青海卫视,http://115.52.127.45:880/CH047.m3u8
青海卫视,http://m.061899.xyz/mg/qhws
青海卫视,http://go.bkpcp.top/mg/qhws
青海卫视,https://migu.188766.xyz/?migutoken=ad7c8b34e0a8e9ede407e988ef8fccf2&id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&type=yy
青海卫视,http://iptv.cqshushu.com/migu.php?pid=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86%E5%8F%B0$订阅源
青海卫视,http://k.061899.xyz/k.php?id=qhws$订阅源
青海卫视,http://ott.mobaibox.com/PLTV/3/224/3221227554/index.m3u8$订阅源
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8$订阅源
青海卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226696/1.m3u8$订阅源
山西卫视,http://115.52.127.45:880/CH039.m3u8
山西卫视,http://go.bkpcp.top/mg/sxiws
山西卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86$订阅源
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8$订阅源
山西卫视,http://k.061899.xyz/k.php?id=sxiws$订阅源
山西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226704/1.m3u8$订阅源
山西卫视,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8$订阅源
陕西卫视,http://m.061899.xyz/mg/sxws
陕西卫视,http://go.bkpcp.top/mg/sxws
陕西卫视,http://115.52.127.45:880/CH040.m3u8
陕西卫视,https://migu.188766.xyz/?migutoken=e4d9c7e0bee6c13ead948142f9f0ae78&id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
陕西卫视,http://iptv.cqshushu.com/migu.php?pid=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
陕西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226707/1.m3u8$订阅源
陕西卫视,http://k.061899.xyz/k.php?id=sxws$订阅源
陕西卫视,http://ott.mobaibox.com/PLTV/3/224/3221227583/index.m3u8$订阅源
陕西卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/index.m3u8$订阅源
三沙卫视,http://115.52.127.45:880/CH096.m3u8
三沙卫视,https://migu.188766.xyz/?migutoken=585f963ecccb283f359942608a820b7e&id=hn_ssws&type=sz
三沙卫视,http://iptv.cqshushu.com/migu.php?pid=hn_ssws&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
三沙卫视,https://stream.iptv-search.com/main.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86&t=1755401429&token=7ddfc6d40f1c98da27c8b5e7c59836a3$订阅源
三沙卫视,http://ott.mobaibox.com/PLTV/3/224/3221228626/index.m3u8$订阅源
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8$订阅源
天津卫视,http://m.061899.xyz/mg/tjws
天津卫视,http://go.bkpcp.top/mg/tjws
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8$订阅源
天津卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226686/1.m3u8$订阅源
天津卫视,http://k.061899.xyz/k.php?id=tjws$订阅源
天津卫视,http://ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8$订阅源
天津卫视,http://3501776.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源
天津卫视,http://live.wqwqwq.sbs/itv/5000000004000006827.m3u8?cdn=bestzb$订阅源
天津卫视,http://lu.wqwqwq.sbs/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源
天津卫视,http://cdn.jdshipin.com:8880/ysp.php?id=tjws$订阅源
西藏卫视,http://go.bkpcp.top/mg/xzws
西藏卫视,http://m.061899.xyz/mg/xzws
西藏卫视,https://iptv.catvod.com/live.php?id=%E8%A5%BF%E8%97%8F%E5%8D%AB%E8%A7%86%E5%8F%B0$订阅源
西藏卫视,http://cdn.jdshipin.com:8880/xztv.php?id=ws$订阅源
新疆卫视,http://go.bkpcp.top/mg/xjws
新疆卫视,http://m.061899.xyz/mg/xjws
新疆卫视,https://iptv.catvod.com/live.php?id=%E6%96%B0%E7%96%86%E5%8D%AB%E8%A7%86%E5%8F%B0$订阅源
新疆卫视,http://ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8$订阅源
新疆卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226700/1.m3u8$订阅源
新疆卫视,http://k.061899.xyz/k.php?id=xjws$订阅源
新疆卫视,http://nas.jdshipin.com:8801/xjtv.php?id=xjws$订阅源
新疆卫视,http://cdn.jdshipin.com:8880/ysp.php?id=xjws$订阅源
云南卫视,http://go.bkpcp.top/mg/ynws
云南卫视,http://lihetl.com:9527/rtp/232.0.0.24:8604
云南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227571/index.m3u8$订阅源
云南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226709/1.m3u8$订阅源
云南卫视,http://k.061899.xyz/k.php?id=ynws$订阅源
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8$订阅源
云南卫视,http://live.wqwqwq.sbs/itv/5000000011000031120.m3u8?cdn=bestzb$订阅源
云南卫视,https://hls-gateway.vpstv.net/streams/708863.m3u8$订阅源
厦门卫视,http://3501776.xyz:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$订阅源
厦门卫视,http://r.jdshipin.com/p8dEo$订阅源
厦门卫视,https://hls-gateway.vpstv.net/streams/708838.m3u8$订阅源
农林卫视,https://migu.188766.xyz/?migutoken=5c5b590dc60a9a4d64f97475526f4942&id=%E4%B8%AD%E5%9B%BD%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy
农林卫视,http://iptv.cqshushu.com/migu.php?pid=%E4%B8%AD%E5%9B%BD%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
兵团卫视,http://go.bkpcp.top/mg/btws
兵团卫视,http://m.061899.xyz/mg/btws
兵团卫视,https://migu.188766.xyz/?migutoken=9a26df72aaf72606e75bd3c845918075&id=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86&type=yy
兵团卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
大湾区卫视,http://go.bkpcp.top/mg/dwqws
大湾区卫视,https://migu.188766.xyz/?migutoken=5333bc9209f3f9cf10dee254abd46661&id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&type=yy
大湾区卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
大湾区卫视,http://iptv.cqshushu.com/gdtv.php?id=dwqws1&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
大湾区卫视,http://k.061899.xyz/k.php?id=dwqws$订阅源
大湾区卫视,http://3501776.xyz:35455/itv/1000000002000011619.m3u8?cdn=ystenlive$订阅源

📚港澳台📚,#genre#
凤凰中文,http://t.061899.xyz/tl/js/js.php?id=fhwszwt
凤凰中文,http://j.s.bkpcp.top/js/fhzw
凤凰中文,http://183.234.238.18:8927/live1129.m3u8
凤凰中文,http://m.061899.xyz/mg/fhzw
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰中文,https://mgev.188766.xyz/?migutoken=18f2fd9289c7405c6c81962f16b977ba&id=fhzw&pp=1
凤凰中文,https://mgev.188766.xyz/?migutoken=4e3faf97ea143685d2560107ca82ec8b&id=hk_fhzw&type=dy
凤凰中文,http://iptv.cqshushu.com/gddf.php?id=fhzw&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
凤凰中文,http://iptv.cqshushu.com/migu.php?pid=fhzw&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
凤凰中文,http://iptv.cqshushu.com/migu.php?pid=hk_fhzw&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
凤凰资讯,http://183.234.238.18:8926/live1128.m3u8
凤凰资讯,http://t.061899.xyz/tl/js/js.php?id=fhwszxt
凤凰资讯,https://live.cdn.com.mp/live/fhzx/stream.m3u8
凤凰资讯,http://m.061899.xyz/mg/fhzx
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://58.19.180.108:9981/stream/channelid/708272803?profile=pass
凤凰资讯,http://j.s.bkpcp.top/js/fhzx
凤凰资讯,https://mgev.188766.xyz/?migutoken=f352df04c8e5d3cf736bb2974fed3a2a&id=fhzx&pp=1
凤凰资讯,https://mgev.188766.xyz/?migutoken=013f3697c8c3e1b1884665e921d886ac&id=hk_fhzx&type=dy
凤凰资讯,http://iptv.cqshushu.com/gddf.php?id=fhzx&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
凤凰香港,http://m.061899.xyz/mg/fhhk
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://j.s.bkpcp.top/js/fhxg
凤凰香港,http://r.jdshipin.com/NfC0f
凤凰香港,http://t.061899.xyz/tl/js/js.php?id=fhwsxgt
凤凰香港,https://mgev.188766.xyz/?migutoken=8035a56329080b77893b7b8938ffe4c7&id=fhhk&pp=1
凤凰香港,https://mgev.188766.xyz/?migutoken=be19b5e9591172f4661c81e715438c42&id=hk_fhhk&type=dy
凤凰香港,http://iptv.cqshushu.com/gddf.php?id=fhhk&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
凤凰香港,http://iptv.cqshushu.com/migu.php?pid=fhhk&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
凤凰香港,http://iptv.cqshushu.com/migu.php?pid=hk_fhhk&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
中天新闻,http://free.cnlive.club/channel/41d8a09d.m3u8
中天新闻,http://rihou.cc:555/tv/[Hk]中天新聞
中天新闻,http://rihou.cc:555/tv/[Hk]%E4%B8%AD%E5%A4%A9%E6%96%B0%E8%81%9E
中天新闻,http://220.135.64.124:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://161.118.246.142:5050/smart.php?id=ctinews
中天新闻,http://220.135.64.124:5050/4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,rtmp://f13h.mine.nu/sat/tv521
中天新闻,http://nmk.ioapk.com:5050/li-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://hls-pull-wicketpw.speedws.com/live/ogVoQHdRUHNEdsH4082zYFquhPEy4XWeWisjW2fHs4Oew26P63.flv
中天新闻,http://nmk.ioapk.com:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中视新闻,http://nmk.ioapk.com:5050/of-4gtv-4gtv074/index.m3u8?proxy=true
中视新闻,http://nmk.ioapk.com:5050/4gtv-4gtv074/index.m3u8?proxy=true
中视新闻,http://rihou.cc:555/tv/[Hk]%E4%B8%AD%E8%A7%86%E6%96%B0%E9%97%BB
中视新闻,http://165.154.226.214:50007/of-4gtv-4gtv040/index.m3u8?proxy=true
中视新闻,http://220.135.64.124:5050/li-4gtv-4gtv074/index.m3u8?proxy=true
中视新闻,http://220.135.64.124:5050/of-4gtv-4gtv074/index.m3u8?proxy=true
中视新闻,http://220.135.64.124:5050/4gtv-4gtv074/index.m3u8?proxy=true
寰宇新闻,http://free.cnlive.club/channel/n43c34be8/index.m3u8?q=1760217407316
寰宇新闻,http://nmk.ioapk.com:5050/litv-longturn14/index.m3u8?proxy=true
寰宇新闻,http://211.23.125.95:50007/litv-longturn14/index.m3u8?proxy=true
寰宇新闻,http://rihou.cc:555/tv/[Hk]%E5%AF%B0%E5%AE%87%E6%96%B0%E9%97%BB
寰宇新闻,http://161.118.246.142:5050/smart.php?id=huanyuxinwen_twn
寰宇新闻,http://205.185.120.57:8081/channel/n4ea431ea/index.m3u8
寰宇新闻,http://nmk.ioapk.com:5050/li-litv-longturn14/index.m3u8?proxy=true
寰宇新闻,http://165.154.226.214:50007/li-litv-longturn14/index.m3u8?proxy=true
寰宇新闻,https://stream.iptv-search.com/iptv_test/main.php?id=%E5%AF%B0%E5%AE%87%E6%96%B0%E9%97%BB&t=1761535820&token=a65424419e85e4ef1f5326c8546519fe
寰宇新闻,http://rihou.cc:555/tv/[Hk]寰宇新闻
镜新闻,http://rihou.cc:555/tv/[Hk]%E9%97%BD%E9%95%9C%E6%96%B0%E9%97%BB
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
非凡新闻,http://iptv.4666888.xyz/iptv2A.php?id=44
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
中天娱乐,http://161.118.246.142:5050/smart.php?id=ctient
中天娱乐,http://156.239.254.7:5555/smt.php?id=ctient
中天娱乐,http://205.185.120.57:8081/channel/n7c725d2d/index.m3u8
天映经典,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2
天映经典,https://hls-gateway.vpstv.net/streams/709488.m3u8$订阅源
天映经典,http://tl.061833.xyz/tl/null-1$订阅源
天映经典,http://frus7.jdiptv.cc/live/xgtyjdgy.m3u8kdstime=1743869071&kdssign=3f092afa312e4f7baae83a964e07bf1a$订阅源
天映经典,https://smt.1789.dpdns.org/smt3.2.1.php?id=Celestial2$订阅源
天映经典,https://100.061833.xyz/stream/mytv/null-1/stream.m3u8?uid=3291919010&u=rty789&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc$订阅源
天映经典,https://live.catvod.com/live.php?id=Celestial2$订阅源
天映经典,https://smt.858.qzz.io/Smart.php?id=Celestial2$订阅源
天映经典,https://smt.go-iptv.ggff.net/smart.php?id=Celestial2&token=Goiptv$订阅源
TVBS新闻,http://iptv.4666888.xyz/iptv2A.php?id=43
TVBS新闻,rtmp://f13h.mine.nu/sat/tv761
民视频道,rtmp://f13h.mine.nu/sat/tv051
台视频道,rtmp://f13h.mine.nu/sat/tv071
中视频道,rtmp://f13h.mine.nu/sat/tv091
华视频道,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,http://iptv.cqshushu.com/wltv.php?id=wlty&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport$订阅源
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8$订阅源
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
翡翠台,http://36.36.200.198:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,https://mgev.188766.xyz/?migutoken=af374015d44e984ea31d7feabb1448d5&id=hk_fct&type=dy
翡翠台,https://mgev.188766.xyz/?migutoken=481bfe04969052177207efb53e044e9b&id=hk_fct4k&type=dy
翡翠台,http://iptv.cqshushu.com/migu.php?pid=hk_fct&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
翡翠台,http://iptv.cqshushu.com/migu.php?pid=hk_fct4k&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,https://smart.pendy.dpdns.org/Smart.php?id=ettvsuper$订阅源
东森超视,https://hls-gateway.vpstv.net/streams/476234.m3u8$订阅源
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8$订阅源
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$订阅源
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8$订阅源
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源
明珠台,http://r.jdshipin.com/ZQ4kN
明珠台,http://bxtv.3a.ink/api.php?id=mz
明珠台,https://mgev.188766.xyz/?migutoken=de871a406b0b78a51c0784a02ea668bb&id=hk_mzt&type=dy
明珠台,http://iptv.cqshushu.com/migu.php?pid=hk_mzt&token=263b9cc89eb51ce670b1043b52f2b2d3$订阅源
无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,http://bxtv.3a.ink/api.php?id=wxxw

content.no_result_channel_genre,#genre#
CETV-5,url
河南卫视4K,url
上海卫视,url
海峡卫视,url
旅游卫视,url
东森新闻台,url
华視新聞,url
民視新聞台,url
TVBS新聞台HD,url
天映频道,url
无线翡翠,url
东森财经新闻台,url
